PROFILING cell_fall_ptp_is			ps

1	"(-inf, 112.928ps]"	2 elements
		TSPC_FF	110.301	""
		TG_FF	112.524	""
	"(112.928ps, 132.783ps]"	none
	"(132.783ps, 152.637ps]"	1 element
		C2MOS_FF	144.571	""
	"(152.637ps, +inf)"	none

7.8125	"(-inf, 112.928ps]"	1 element
		TSPC_FF	112.431	""
	"(112.928ps, 132.783ps]"	1 element
		TG_FF	114.107	""
	"(132.783ps, 152.637ps]"	1 element
		C2MOS_FF	146.498	""
	"(152.637ps, +inf)"	none

15.625	"(-inf, 112.928ps]"	none
	"(112.928ps, 132.783ps]"	2 elements
		TSPC_FF	114.229	""
		TG_FF	116.181	""
	"(132.783ps, 152.637ps]"	1 element
		C2MOS_FF	148.651	""
	"(152.637ps, +inf)"	none

31.25	"(-inf, 112.928ps]"	none
	"(112.928ps, 132.783ps]"	2 elements
		TSPC_FF	116.907	""
		TG_FF	119.656	""
	"(132.783ps, 152.637ps]"	none
	"(152.637ps, +inf)"	1 element
		C2MOS_FF	152.993	""

62.5	"(-inf, 112.928ps]"	none
	"(112.928ps, 132.783ps]"	2 elements
		TSPC_FF	120.266	""
		TG_FF	124.088	""
	"(132.783ps, 152.637ps]"	none
	"(152.637ps, +inf)"	1 element
		C2MOS_FF	159.273	""

125	"(-inf, 112.928ps]"	none
	"(112.928ps, 132.783ps]"	2 elements
		TSPC_FF	125.233	""
		TG_FF	130.411	""
	"(132.783ps, 152.637ps]"	none
	"(152.637ps, +inf)"	1 element
		C2MOS_FF	168.494	""

250	"(-inf, 112.928ps]"	none
	"(112.928ps, 132.783ps]"	1 element
		TSPC_FF	132.265	""
	"(132.783ps, 152.637ps]"	1 element
		TG_FF	139.082	""
	"(152.637ps, +inf)"	1 element
		C2MOS_FF	180.279	""

Profiling Statistics	Average	132.783
	Standard Deviation	19.8545
