PROFILING fall_transition_ptp_is			ps

1	"(-inf, 165.874ps]"	none
	"(165.874ps, 167.208ps]"	2 elements
		TSPC_FF	166.466	""
		TG_FF	166.503	""
	"(167.208ps, 168.543ps]"	none
	"(168.543ps, +inf)"	1 element
		C2MOS_FF	169.432	""

7.8125	"(-inf, 165.874ps]"	none
	"(165.874ps, 167.208ps]"	2 elements
		TG_FF	166.262	""
		TSPC_FF	166.282	""
	"(167.208ps, 168.543ps]"	none
	"(168.543ps, +inf)"	1 element
		C2MOS_FF	168.872	""

15.625	"(-inf, 165.874ps]"	none
	"(165.874ps, 167.208ps]"	2 elements
		TG_FF	166.19	""
		TSPC_FF	166.442	""
	"(167.208ps, 168.543ps]"	none
	"(168.543ps, +inf)"	1 element
		C2MOS_FF	169.073	""

31.25	"(-inf, 165.874ps]"	none
	"(165.874ps, 167.208ps]"	2 elements
		TG_FF	166.509	""
		TSPC_FF	166.536	""
	"(167.208ps, 168.543ps]"	none
	"(168.543ps, +inf)"	1 element
		C2MOS_FF	168.814	""

62.5	"(-inf, 165.874ps]"	none
	"(165.874ps, 167.208ps]"	2 elements
		TSPC_FF	166.397	""
		TG_FF	166.56	""
	"(167.208ps, 168.543ps]"	none
	"(168.543ps, +inf)"	1 element
		C2MOS_FF	169.429	""

125	"(-inf, 165.874ps]"	none
	"(165.874ps, 167.208ps]"	2 elements
		TG_FF	166.095	""
		TSPC_FF	166.166	""
	"(167.208ps, 168.543ps]"	none
	"(168.543ps, +inf)"	1 element
		C2MOS_FF	168.63	""

250	"(-inf, 165.874ps]"	2 elements
		TSPC_FF	165.75	""
		TG_FF	165.805	""
	"(165.874ps, 167.208ps]"	none
	"(167.208ps, 168.543ps]"	none
	"(168.543ps, +inf)"	1 element
		C2MOS_FF	169.159	""

Profiling Statistics	Average	167.208
	Standard Deviation	1.33439
