PROFILING rise_transition_linear			ps

1	"(-inf, 2.75734ps]"	1 element
		TG_FF	2.69032	""
	"(2.75734ps, 3.54288ps]"	1 element
		TSPC_FF	2.86231	""
	"(3.54288ps, 4.32843ps]"	1 element
		C2MOS_FF	3.87105	""
	"(4.32843ps, +inf)"	none

7.8125	"(-inf, 2.75734ps]"	none
	"(2.75734ps, 3.54288ps]"	2 elements
		TG_FF	2.92649	""
		TSPC_FF	3.31514	""
	"(3.54288ps, 4.32843ps]"	none
	"(4.32843ps, +inf)"	1 element
		C2MOS_FF	4.41765	""

15.625	"(-inf, 2.75734ps]"	1 element
		TG_FF	2.7522	""
	"(2.75734ps, 3.54288ps]"	1 element
		TSPC_FF	3.05457	""
	"(3.54288ps, 4.32843ps]"	none
	"(4.32843ps, +inf)"	1 element
		C2MOS_FF	4.50155	""

31.25	"(-inf, 2.75734ps]"	1 element
		TG_FF	2.63792	""
	"(2.75734ps, 3.54288ps]"	1 element
		TSPC_FF	3.13892	""
	"(3.54288ps, 4.32843ps]"	1 element
		C2MOS_FF	4.29138	""
	"(4.32843ps, +inf)"	none

62.5	"(-inf, 2.75734ps]"	none
	"(2.75734ps, 3.54288ps]"	1 element
		TG_FF	3.1054	""
	"(3.54288ps, 4.32843ps]"	1 element
		TSPC_FF	3.81637	""
	"(4.32843ps, +inf)"	1 element
		C2MOS_FF	4.56747	""

125	"(-inf, 2.75734ps]"	1 element
		TG_FF	2.5221	""
	"(2.75734ps, 3.54288ps]"	none
	"(3.54288ps, 4.32843ps]"	1 element
		C2MOS_FF	4.13375	""
	"(4.32843ps, +inf)"	1 element
		TSPC_FF	4.37232	""

250	"(-inf, 2.75734ps]"	1 element
		TG_FF	2.43854	""
	"(2.75734ps, 3.54288ps]"	none
	"(3.54288ps, 4.32843ps]"	1 element
		C2MOS_FF	3.89236	""
	"(4.32843ps, +inf)"	1 element
		TSPC_FF	5.09275	""

Profiling Statistics	Average	3.54288
	Standard Deviation	0.785545
